Avg_value,TP9,AF7,AF8,TP10
-72.6493255690884,-18.082574240163698,-198.60539032443407,-61.69885159622366,-12.210486115532197
-76.91084923473025,-2.5818876854474393,-233.87606419342393,-69.69742654788939,-1.4880185121602099
-83.20121601891424,-43.776565911492426,-198.49948046243694,-52.92654077831163,-37.60227692341594
-69.3146720121014,-10.166082955755295,-196.34403724707292,-62.75663991499623,-7.991927930581161
-92.96029172497016,-24.4665723099718,-243.9781272944523,-79.95237140858575,-23.44409588687078
-91.90675256947439,-15.084732014825223,-246.91446591342313,-92.40969796848063,-13.218114381168602
-73.46209951726667,-20.570112371464155,-188.36487338797252,-65.65042089629236,-19.262991413337666
-100.19920440988744,-24.38081803629191,-252.9677924630496,-97.47948917522022,-25.96871796498805
-80.98349055569369,-14.354667503217723,-224.452460859917,-71.94096018660352,-13.185873673036559
-72.1934573929086,-18.452518385510487,-194.6910703332661,-57.67410244956152,-17.95613840329628
-82.8404607985231,-14.347217365460624,-230.65267911635527,-79.24498733989584,-7.116959372380633
-100.8255881733059,-23.095604387596172,-260.7390033370095,-98.68505683080093,-20.782688137817054
-79.32350271345194,-17.233676814183163,-208.6373150245504,-74.80159275801134,-16.62142625706293
-88.89787700359781,-32.682830283525135,-226.36551619952436,-68.86810219896591,-27.67505933237585
-82.37609530126261,-4.7022847573647475,-242.45970061823957,-79.090641011432,-3.2517548180141485
-76.3220407522817,-12.897703885070802,-208.995303011607,-77.15729947063572,-6.237856641813241
-78.50067437215087,-23.18115252495321,-200.48383687878152,-66.31730461071494,-24.02040347415381
-104.04113814045715,-31.54743300190517,-253.46818452070158,-103.12220183028516,-28.026733208936655
-83.39343187027367,-20.72859106331724,-214.09564520902995,-79.01400659025221,-19.73548461849529
-81.40464702895228,-19.832398348607896,-218.57628585856986,-73.6176726216796,-13.592231286951751
-89.21445152104857,-28.544219467222433,-224.6293833148654,-77.03461681654312,-26.649586485563297
-86.91254419627077,-17.866420877928682,-239.84701969986685,-74.59392152769153,-15.342814679596044
-84.71221426957473,-21.445018473677376,-221.09848517279195,-76.67724085885067,-19.62811257297891
-105.57994822187688,-36.60524521278701,-259.98716352785186,-86.57807258742544,-39.1493115594432
-77.66223210148739,-13.447089299554566,-216.52259048372252,-66.62409419443445,-14.05515442823804
-81.02488746862994,-17.420596861164217,-215.05637573556996,-70.94406944149917,-20.678507836286414
-92.66638630070219,-26.12176826786958,-234.79374573548162,-86.25778177982146,-23.4922494196361
-85.80712098595163,-32.613106238363656,-210.36218256489414,-69.79294969965073,-30.46024544089798
-98.59836403495888,-75.79209377482974,-176.37270730760935,-68.41361178802737,-73.81504326936907
-82.79764711118881,-0.36281867812733054,-245.10653995028193,-87.62236596003771,1.9011361436916758
-76.30574205349049,-28.99948488215379,-188.25759955287606,-59.19180401713311,-28.774079761799026
-72.1485290210864,-22.029682736564613,-177.81834540070068,-59.004525942723596,-29.74156200435676
-92.19446941288325,-28.247228205582093,-231.80749444538682,-80.17897128813051,-28.54418371243355
-77.2557983511767,-26.288428039233267,-198.83514052028258,-58.44123849707028,-25.45838634812066
-81.15994726505792,-16.263934431008803,-212.1809316265418,-78.45388024589569,-17.74104275678542
-90.09997691329558,-18.04931782038509,-232.76092717460895,-88.93577515931366,-20.653887498874628
-90.607098350347,-27.0641347503704,-229.7508517615436,-81.96717295349478,-23.64623393597923
-80.54098870813482,-18.427968269857747,-211.73005930555018,-75.48977161102819,-16.51615564610311
-85.62268548832627,-15.772961054759012,-237.03829585371275,-75.93666946067235,-13.742815584160944
-79.29984744413294,-16.722614869249256,-216.3238204260803,-69.28063701379536,-14.87231746740687
-67.8561237466603,-7.657923402438856,-204.61178484560998,-55.115186099494444,-4.039600639097955
-85.58226739812746,-8.924148117663636,-242.40258848344712,-88.47063122660747,-2.5317017647915856
-69.0797907025283,12.29255237499964,-231.78325174261803,-75.69398490545083,18.86552146295606
-37.496471942962685,60.746587848426614,-202.72430399515608,-73.4031423458513,65.39497072072997
-19.949209701758946,90.86893447025653,-203.4102060135807,-66.78235238208612,99.5267851183745
-45.08424064532117,41.27284097437022,-199.51818649112712,-66.01370426190566,43.92208719737792
-3.9147991989996243,124.69349897818137,-204.3124281286502,-67.2010360365692,131.16076839103954
-43.79691175923176,50.86549222307417,-210.2231618839242,-71.31099552344867,55.48101814737166
-52.83872213413889,41.597815594777366,-217.60323247670476,-79.45885723065746,44.10938557602929
-60.72191606755804,11.092473350279201,-189.73298380734107,-74.62630671267559,10.379152899505295
-77.0443516000042,-1.787375741855957,-225.6865078566025,-81.09765555331714,0.3941327517587945
-64.14125415082886,8.413313894533182,-206.84428436268036,-71.33389872588766,13.199852590719372
-57.125787571522324,7.389936590500792,-184.9594924426725,-61.28276723242188,10.349172798504323
-80.14073989523526,-15.851718650987667,-209.6693226994762,-82.70070049566839,-12.341217734808742
-75.90907048357452,-6.353492680116327,-216.82931321554787,-78.38094018530576,-2.0725358533281293
-71.00758366208252,-7.460030333277448,-198.7313875959857,-75.34886149573327,-2.4900552233337083
-67.44023785228437,1.009992706596527,-198.27756897583626,-75.01961729580422,2.5262421559064334
-86.38318859799153,-28.520516686773703,-208.54117167792296,-82.0353514767515,-26.43571455051795
-70.67086694059464,8.075615469926287,-219.99528785368383,-83.55343799884054,12.78964262021952
-63.69403223115978,2.635050180377697,-191.61654552230965,-70.8792085888675,5.084575006160312
-80.22524539658053,-7.6773884811164015,-220.93472322299638,-87.3869363780166,-4.901933504192751
-88.87955827636836,-27.931907834057167,-219.37660537563553,-81.55493995118907,-26.65477994459169
-73.63153426830063,-19.06968067256359,-192.36765552885657,-66.87270080144297,-16.216100070339397
-77.4029933911061,-4.567692895261296,-222.4069017097918,-80.25498548163402,-2.3823934777372617
-90.15706740467901,-31.92126591624776,-214.21151457197757,-84.45477962444133,-30.040709506049364
-79.40896394816573,-15.475202055052513,-215.02402690709104,-75.1595739589451,-11.97705287157428
-89.58844496262789,-25.232347639878135,-225.29302605317756,-84.29926974462846,-23.52913641282745
-75.59092487455612,2.8796798704395994,-222.67895457648908,-88.95630495316374,6.3918801609887534
-83.38320179934453,-8.506541565562722,-225.22362407318258,-91.15783039153105,-8.64481116710179
-100.36365811806243,-41.983426930385,-229.621710276532,-89.25386801118991,-40.59562725414281
-81.51699772920718,-24.915379933201905,-205.26098694629385,-74.04754053642748,-21.84408350090548
-66.62593353808353,3.606062943461571,-206.63977764066445,-73.32302405529815,9.853004600166912
-92.08926960676581,-14.306130848551511,-232.43070911135808,-109.62307302085212,-11.997165446301572
-139.30794925308828,193.854623370446,-593.244532290911,-357.9751370866031,200.133248994715
-162.82029003142867,-178.35680435698976,-113.3329136904225,-177.09410383348364,-182.4973382448187
-76.63234102888657,-12.3031122037179,-188.97262911573569,-90.519584329772,-14.73403846632075
-87.1616521713367,-12.432560211070857,-231.65673676845122,-87.59257291540783,-16.96473879041682
-58.65529748277892,0.07362678240591958,-149.98426566387278,-82.5034879564173,-2.2070630932315254
-73.18752149785448,-10.257961177117924,-186.2969280303796,-85.61602233114283,-10.579174452777567
-87.62994744456415,-27.45726452258601,-194.11185368332664,-102.42211380774836,-26.528557764595572
-110.06131123417443,-16.60905442480989,-294.90633098401025,-113.34547603956837,-15.384383488309176
-153.36895420709945,-18.314097776598263,-391.52843799116,-185.64249921396953,-17.990781846670128
-169.96572739853048,-14.191455111410392,-393.69364828774735,-257.53247605268143,-14.44533014228274
-175.7963359371157,-35.48414411679039,-361.50487225103393,-276.0096050686419,-30.186722311996608
-198.515356649029,-30.403250708949965,-387.69569378380135,-349.0239891400259,-26.938492963338817
-186.9129705880486,-24.350016544180463,-379.27074603291425,-327.1663475192669,-16.86477225583282
-211.32583861531683,-41.842944849688465,-398.24842105583645,-365.51621402014376,-39.695774535598645
-173.43828284765402,-18.502688635475767,-345.24102117647095,-316.77879584272654,-13.23062573594284
-217.52611237116025,-58.529995872226706,-410.6885814958515,-347.08470088774277,-53.80117122882012
-170.55607916167676,-2.7976380558969383,-378.85922273866134,-302.0280313904438,1.460575538295109
-159.9387366200976,-10.647978693290572,-335.3114782260394,-289.1722150164948,-4.6232745445655645
-196.466370978311,-23.654640766661778,-394.71320401691474,-347.6558029072128,-19.841836222454727
-171.64431869257766,-27.313831043874337,-369.95745613886317,-269.48153942349956,-19.824448164073623
-190.18757012312685,-23.933965914182373,-386.18217302926485,-328.44602553993747,-22.18811600912272
-205.7004341614616,-16.425325520372166,-403.2131011162732,-388.80620931982776,-14.357100689373267
-162.27430080198735,-28.18703080428075,-320.40185996287505,-273.51793090214,-26.990381538653573
-197.1644830631839,-28.30338822538241,-387.71415958742233,-344.8752753108429,-27.765109129087964
-197.4935083907185,-26.166879560319384,-387.24578133156916,-352.8288464833832,-23.732526187602176
-179.9983753120589,-32.63993607964554,-347.53811073786835,-311.40145803964856,-28.413996391073155
-193.57203499724034,-22.102985533004507,-397.27336170707935,-334.02189098463987,-20.88990176423756
-181.3875822059845,-15.972829953028498,-357.15555918328624,-337.23424699998753,-15.187692687635705
-174.54339513458228,-12.189467409957635,-384.8035139583085,-294.6795539920296,-6.501045178033488
-214.33630339601802,-37.58429725860046,-414.0993873324321,-371.27640413214664,-34.38512486089276
-177.8518656794062,-5.659099955747808,-370.9657124774645,-333.4859704989774,-1.2966797854349923
-184.61576963842793,-20.830922527676424,-375.1553752363086,-324.60980384602027,-17.866976943706486
-167.88906077164444,-22.973878972166418,-329.36301590361256,-298.02601414070637,-21.193334070092444
-187.91046687087098,-23.222246214744537,-371.4090312128599,-336.87910265699554,-20.131487398883884
-199.34816975164523,-30.774677131824046,-381.6659418864736,-352.8249993477366,-32.127060640546674
-173.89766413657128,-21.81534934290916,-353.5395032680368,-298.9571988074517,-21.278605127887452
-181.45007767300893,-16.621466368467363,-354.1293485970924,-341.73271845167267,-13.316777274803393
-186.34277974022046,-45.06802616052676,-390.6997477348555,-260.96859464366537,-48.63475042183427
-178.14159482022222,-8.400350012760036,-353.7092136662069,-346.8859732803892,-3.5708423215328327
-201.61650815153902,-15.938650060770728,-384.59444332414154,-392.7119557386162,-13.220983482627563
-185.57620337702502,-23.49982638380022,-373.4115318646408,-326.3262635655293,-19.067191694129825
-166.32925695728485,-23.551398103461906,-334.04235438609896,-286.6145605759679,-21.108714763610706
-198.7117702284398,-28.25895506274172,-380.0754578646147,-364.26367936805786,-22.24898861834492
-163.5544501525976,-25.275565642040156,-348.6651167779809,-256.8743053745042,-23.402812815865207
-175.69046856861172,-24.529938879431185,-362.6538305157136,-295.0194459066956,-20.558658972606526
-197.40479497522367,-19.08967657708015,-392.5436294258427,-361.68770634739695,-16.298167550574934
-176.8392816817158,-18.5411415795066,-351.4197647747763,-318.009714341895,-19.386506030685286
-206.92967310838716,-40.780326769802464,-372.37439737105615,-378.7218883682436,-35.8420799244465
-185.87038674997012,-51.20755933086693,-347.5445063447112,-295.73207676531155,-48.99740455899089
-153.74493803322946,10.934329331135094,-378.8015268665477,-260.5714558393515,13.458901241846242
-181.836579347086,-12.341033798914278,-369.28121226125324,-335.5777671233461,-10.146304204830363
-171.6123172238213,-23.48350795508927,-350.02244752834883,-292.02483871435146,-20.91847469749549
-198.97169030475627,-23.617836522863414,-392.3332500012753,-363.8457062840085,-16.08996841087786
-159.98789223816686,-24.16781008492221,-335.1005666512249,-258.2943029956121,-22.388889220908304
-187.1963486580305,-21.645637711830616,-373.46573124454244,-334.12831616316697,-19.54570951258205
-181.3937479304351,-23.781678882898312,-368.9223692947814,-307.81416137770555,-25.05678216635512
-178.09123756160852,-29.058906602490595,-356.42349666844336,-302.1670138179931,-24.715533157507053
-203.35110774914403,-24.86079915865234,-377.4370448430637,-384.55911407128895,-26.547472923571185
-177.57118007830724,-19.899552620050937,-340.76544212482065,-331.64305844628177,-17.976667122075572
-202.87118284865264,-12.934336269224852,-384.9790010246841,-403.4081415259152,-10.163252574786362
-165.17880034314865,-18.56650590734843,-338.63076420356253,-286.1476104596565,-17.37032080202707
-194.9289786927425,-40.15764054249129,-367.38655354708436,-333.3403380024039,-38.83138267899052
-188.33229800382995,-17.596808223345665,-376.1806151017521,-341.6678513206105,-17.88391736961165
-171.4420785978608,-9.465285790877191,-346.1896591749805,-319.5492278145348,-10.564141611050777
-196.99999153177015,-21.034723537942945,-385.7750421337043,-361.9962663526491,-19.193934102784155
-183.61852379586466,-38.67059124506155,-366.7365444004643,-295.09334022556413,-33.973619312368655
-174.83123816460395,-21.34900220513839,-349.2141031879565,-309.05826376706807,-19.70358349825292
-170.04362961341104,-19.97992869049072,-351.23840354815985,-291.2931434501292,-17.663042764864354
-179.3834750949504,-27.0081099753316,-343.628508328334,-319.1919837209572,-27.70529835517883
-190.97663029743728,-28.349611515524643,-391.88950649525657,-321.4989806262867,-22.168422552681246
-180.90959517952456,-23.726289672516593,-342.2668905713511,-334.62019039278346,-23.025010081447157
-177.15364365115408,-13.510058031369844,-365.22660910740706,-322.89063750429807,-6.987269961541412
-170.48675495419633,-15.3679147318469,-337.80097481208026,-315.8925749679216,-12.885555304936572
-180.17879706126243,-36.46233035907413,-343.4102133023289,-306.9665066944025,-33.87613788924424
-187.92923895936156,-11.374417096763718,-362.74403406196194,-367.59890419434385,-9.999600484376739
-169.45352993804138,-17.224250027311832,-354.4363299387578,-294.99847890885627,-11.155060877239663
-190.71662877032682,-21.13154452355749,-388.8980346374234,-337.1992263207915,-15.63770959953494
-157.01653706548404,-13.20382698544094,-334.63344611439794,-268.95984423679516,-11.269030925302072
-176.7453289636393,-55.16558461144248,-309.60257316137665,-283.87558214684486,-58.33757593489322
-181.6230560443733,-37.94423048606591,-348.76520071009236,-305.967047107835,-33.815745873499985
-115.16107850183101,10.600069027039721,-316.0142371837809,-166.82115426437264,11.591008413789767
-163.8273641717965,-20.69416669364243,-319.3040101414888,-297.3053103439339,-18.00596950812089
-145.7460143092122,-13.927020983682604,-305.69312234455487,-250.9069714649497,-12.456942443661617
-163.7189746391043,-22.833222917282935,-316.0922534830866,-292.27943908916035,-23.670983066887246
-167.27329830766226,-22.702274540160506,-348.28158114063547,-277.4020657614972,-20.707271788355765
-166.06924119824663,-49.63410803652553,-311.1043816212115,-254.8151782607363,-48.72329687451322
-178.37142067266853,-25.799112803750543,-359.8050884217045,-303.1458844654066,-24.735596999812525
-167.70720804502955,-35.77753785576064,-343.4509544081519,-257.7363963789955,-33.863943537210034
-173.29908719937336,-29.002813436976965,-360.97757998202843,-274.4452641445544,-28.770691233933658
-172.27634753078482,-55.01969875316535,-327.46644781126975,-255.37957432173394,-51.23966923697025
-150.67181529719065,-29.626920771232353,-328.65638305914086,-219.29399527251877,-25.10996208587066
-176.74355734049482,-28.685614255704092,-372.53663275053736,-281.79883314042894,-23.95314921530893
-157.90500515079088,-18.566579772117286,-343.1591740824537,-252.6150463779339,-17.279220370658628
-166.2435456564174,-31.899449622935297,-346.794230648856,-254.99725624489918,-31.283246108979156
-171.0049597302695,-47.16837756889363,-340.0467698657093,-249.74668354687952,-47.05800793959553
-165.01377879427775,-35.057481644630116,-352.89189765633824,-240.0756689973154,-32.030066878827206
-176.0623755934411,-40.10498514141063,-358.44153047578243,-267.73593130735503,-37.96705544921617
-162.80770762608506,-74.38228415566282,-306.2861854026179,-198.19495471221754,-72.36740623384198
-188.3175699217833,-29.14349738952201,-381.5742440696087,-320.9239048370858,-21.628633390916676
-182.85518233211468,-62.58419052284095,-335.55506904158426,-272.4806574086983,-60.80081235533526
-161.51902860047727,-2.6261967884832043,-345.0686790001737,-298.41795456333324,0.036715950081069336
-185.65437541641356,-42.19688524361618,-352.7892693677109,-310.6865560845597,-36.94479096976746
-159.30922694756066,-49.624749151962355,-325.9713201977013,-214.75369309876103,-46.88714534181798
-195.4700102793672,-54.02398653848294,-357.4909987951536,-320.74643911805674,-49.61861666577544
-165.2509478032576,-47.932795170706,-328.6912980598893,-239.56570055826907,-44.813997424166025
-167.353037757918,-46.96615327654498,-346.04209242288096,-232.15344833015155,-44.25045700209456
-213.65362275645052,-52.59726979239233,-389.95352809906854,-361.1699599720611,-50.89373316227995
-144.71290478571376,-43.137794642234034,-321.173436536764,-173.24903575237028,-41.291352211486796
-187.64127822762129,-57.40345146683156,-354.84629037523035,-283.9204098262244,-54.39496124219889
-178.83170271270046,-77.65281714330499,-323.7321407048164,-239.61225223404216,-74.32960076863833
-182.821825314888,-42.21887991635451,-353.55864443328767,-294.91340434302685,-40.59637256688292
-187.83846541910953,-65.26549688641292,-358.2698516929613,-261.8729859161371,-65.94552718092677
-153.13881476276376,-33.64160783593797,-332.97432444003385,-214.78696576801096,-31.15236100707227
-210.85293282792267,-66.4636929339743,-377.2442528405925,-335.55043594119815,-64.1533495959258
-184.06869249466874,-61.49711159943545,-348.1930788307644,-262.62217596194705,-63.962403586528026
-166.85396501697102,-55.94978253827139,-312.5641247634288,-245.04765751872102,-53.85429524746281
-213.24922631201184,-111.49129885674499,-343.5308387212389,-289.1050411916284,-108.86972647843503
-162.41254574650344,-32.636662818443256,-338.13335343595134,-247.7581967912994,-31.121969940319786
-198.8552968814809,-63.09289607244128,-360.60617352152275,-308.3736949635403,-63.34842296841927
-190.66513020628815,-65.48848686646471,-322.92587213880677,-311.61485475315175,-62.631307066729356
-180.22548932098826,-75.64484646034386,-326.83652607192016,-246.10157768240325,-72.31900706928582
-214.82318136720676,-68.77909985919169,-374.2661451088933,-347.4804592508273,-68.7670212499147
-193.39945616709892,-80.33654441637665,-353.22995031636503,-264.0343002492795,-75.99702968637449
-206.4659268986825,-75.94386848231362,-349.4018546990993,-322.92749990678084,-77.59048450653616
-205.61920217387575,-73.9087899502067,-399.8087993029648,-277.7562980472364,-71.00292139509504
-179.31823184385436,-76.26531056851546,-338.7372423657863,-222.8645529426835,-79.40582149843212
-189.48284841230125,-50.79266753570076,-340.67676531916015,-323.6430454959059,-42.81891529843821
-173.30275672657206,-63.03507335850919,-328.3147595861549,-242.37266315032048,-59.48853081130368
-225.23586990288314,-72.16957671680946,-414.64870485216454,-346.4596756297363,-67.6655224128223
-194.75332341497892,-102.99991978411283,-336.84159064384585,-238.76524534087866,-100.40653789107847
-200.3390400415784,-75.05468513435578,-370.1132828689658,-284.37165374856613,-71.81653841442575
-194.75217785281785,-81.02911888034266,-361.7056743639149,-256.77583030992696,-79.49808785708677
-195.96719538536598,-106.69516385250623,-331.27792230669377,-247.4182816249665,-98.47741375729741
-216.40150516415372,-92.41519777253792,-387.60272288276497,-295.57776862402756,-90.01033137728446
-202.13726934761036,-81.55829972457869,-372.5856635077195,-273.6279881384855,-80.77712601965771
-213.48193097753182,-72.80567629582893,-367.19324051851146,-343.98438371285727,-69.94442338292961
-205.1208144961414,-91.78592544038818,-367.7094995037384,-270.5026861846728,-90.48514685576616
-179.93762634981653,-89.79784244124329,-327.30586499112394,-214.2631663219786,-88.38363164492037
-220.3692846555605,-103.36229306228415,-356.35496717241546,-317.04176877039583,-104.71810961714651
-194.1119194983387,-90.0107229025409,-340.22351712598964,-259.02578328326354,-87.18765468156064
-211.61606505691654,-102.47747305903815,-355.6424384676892,-290.77607033336574,-97.56827836757309
-204.3718255215038,-90.45290758324818,-349.1891028026133,-289.2009271604404,-88.64436453971327
-183.63268783577487,-98.9854620236172,-342.77981984677876,-197.51428409041097,-95.25118538229266
-226.53719796071348,-102.50596402898005,-382.21834668124086,-321.5023013833541,-99.92217974927894
-188.64143910230152,-114.15544868724191,-324.63332361395385,-205.75815173859107,-110.0188323694192
-200.18232169529693,-101.51210034148953,-334.0789926060595,-266.58342447576007,-98.55476935787861
-192.59806127004575,-104.05258730456327,-324.25237166405793,-239.73146564077385,-102.35582047078786
-209.16217625598546,-89.43526575464026,-357.07266112514407,-300.05667386446294,-90.08410427969451
-212.0182055957128,-145.2133272557081,-351.78412803449476,-206.83410361113684,-144.24126348151145
-190.43788763368877,-75.39588564985905,-353.0881752367411,-263.81684667996376,-69.4506429681912
-231.54866636062016,-95.59782333943741,-381.6733182405888,-353.7859107912884,-95.13761307116604
-194.86365556806277,-122.96399152040038,-308.09746304061537,-228.90442154437443,-119.48874616686095
-217.5333449402208,-103.07889602168282,-368.2736060388867,-296.4173857702395,-102.36349193007419
-208.11932661394846,-115.44362228047618,-348.50284432636414,-256.2607987045124,-112.27004114444108
-202.2945822218563,-117.40038057736582,-345.837582561984,-230.05758482418756,-115.88278092388782
-223.25445213989406,-127.43336958162745,-350.45743090148403,-286.85417174733027,-128.27283632913438
-199.75083909497044,-115.31204187702079,-344.1188284321675,-223.4171942437359,-116.15529182695751
-208.8865937482983,-115.89126101991467,-322.7829523173897,-281.13123713211326,-115.74092452377567
-190.09490132422377,-121.72617720130982,-316.08798376051544,-200.9833345430922,-121.58210979197757
-218.2189101131685,-123.5746471796093,-363.0824801573416,-266.1371027633691,-120.0814103523541
-219.8278634408548,-119.22856914853006,-348.82612693336233,-293.46684609387415,-117.78991158765263
-232.23061532700632,-145.28533707021973,-351.2055556395172,-293.984943278284,-138.4466253200044
-211.6494897618499,-115.96381141835185,-356.14990873131245,-258.89551309475354,-115.58872580298177
-213.53791191882857,-112.9614016209095,-360.17405221853846,-271.3129384070335,-109.70325542883278
-245.12023402237747,-134.56401290617816,-367.5551229078156,-343.44277536599725,-134.91902490951887
-203.7116125899214,-132.05684744359803,-349.43469449718873,-205.12534513516695,-128.22956328373192
-217.16935729399773,-131.5192033098844,-350.6677920456055,-256.279821520512,-130.210612299989
-243.5462872183832,-137.43588655624606,-366.6014389408496,-337.07041889180084,-133.07740448463633
-212.30806920945957,-126.0850890831245,-327.1881001436486,-272.3806981773479,-123.57838943371729
-243.46207302760024,-156.744553654067,-361.817017040621,-302.1866060416369,-153.10011537407598
-196.1905751050935,-109.49453604354517,-329.5574173335319,-238.3920375576658,-107.31830948563122
-233.7001096405403,-131.06393359503514,-378.64976896365647,-297.43364167216936,-127.65309433130028
-383.3233155797261,-371.53631132432685,-400.9857604511846,-378.6707292982794,-382.10046124511354
-428.22905621450326,-380.08616531521795,-500.9245779475498,-451.06565427684404,-380.8398273184014
-554.055959137416,-185.41504191403328,-927.693130606735,-917.8317954411248,-185.28386858777102
-569.2096965387236,-147.28693384273225,-999.4201335022966,-991.4432802901598,-138.68843851970593
-271.32267021669355,-92.07849045406657,-461.7594341927385,-435.8489510931244,-95.60380512684462
-195.49128231342894,-80.23247927906935,-445.57202561056766,-172.11810059082424,-84.0425237732545
-113.82318010266538,-54.362888188700936,-256.70107551492157,-83.68666508700497,-60.54209162003402
-108.90911534225548,-59.90213699865436,-262.3926618563383,-48.690751470979386,-64.65091104304985
-99.31130371684469,-71.86584413477696,-220.5606492714978,-34.360668769267285,-70.45805269183668
-76.40485594771236,-62.74422874404801,-146.724792445352,-30.17673988300996,-65.97366271843951
-81.80149084128587,-37.38633277981231,-179.77135804225654,-72.40761932891924,-37.64065321415543
-82.8308303514714,-46.98459330870233,-185.74187845410634,-55.05430359432978,-43.54254604874719
-80.66711701862107,-47.69753279299092,-158.8339655255299,-71.35596227661296,-44.7810074793505
-68.40932675813286,-40.35680372545451,-139.68286851391875,-56.13230750790487,-37.46532728525335
-63.49586641357606,-38.783897742591265,-120.04919237228245,-56.29715638052547,-38.85321915890507
-74.1407240986655,-42.01294788341288,-150.8785176184666,-59.113360220168275,-44.55807067261428
-68.96037685402307,-42.31609934228113,-131.49272749836348,-61.754692482063305,-40.27798809338436
-64.06878412979226,-41.02891769844163,-114.08743420675552,-64.8978292797781,-36.26095533419382
-77.44320730518614,-66.10788189108722,-126.91840814312724,-59.462934805111026,-57.28360438141903
-74.30864048378045,-38.626552435528545,-154.32574022909935,-68.71099624805083,-35.571273022443116
-56.50096727098197,-0.9329258134246159,-145.42993237366622,-68.63381150843819,-11.007199388398854
