Avg_value,TP9,AF7,AF8,TP10
-42.63487854845776,-32.53970034197302,-98.17577944644829,-12.333966378310146,-27.490068027099603
-37.42883474420162,-29.593198190736363,-58.89763644732795,-44.773225584212994,-16.45127875452921
-74.52295766066376,-22.245043388522824,-163.09990308849635,-94.07652135753004,-18.670362808105832
-54.360746486481005,-23.40023307929256,-124.98202672018368,-44.01299865849701,-25.04772748795078
-25.8029305884626,-20.23647150729555,-71.87390310868625,10.820885082016234,-21.922232819884844
-42.10860757633792,-44.63688162611404,-64.84513239726849,-6.940049976507086,-52.01236630546204
-136.770057961417,-87.18373293803774,-231.65231448175555,-146.51019224602234,-81.7339921798523
-40.35140596542402,18.806860713728195,-121.15540012361953,-81.1150772878498,22.057992836045052
-47.82924385589449,-26.805014356516736,-109.76112529688702,-22.16246457985566,-32.58837119031854
-54.212874663955,-2.916215124186524,-189.91073543074728,-23.96193769358131,-0.06261040730488333
-80.35901452076713,-75.20791591999469,-179.7563746498365,-3.938480808922012,-62.53328670431533
-39.793864296006184,5.097369561594356,-178.69374872540268,3.2903195285741,11.13060245120952
-59.91252775126161,-29.2212435289206,-146.45505459507797,-22.149180696863446,-41.8246321841844
-56.59496440738822,-31.605938700060783,-105.38337293291555,-40.654529707579556,-48.736016288997
-99.61536736473415,-34.45350706342083,-246.4834536262274,-78.85419326455686,-38.67031550473156
-65.30528850901048,-28.06568903441602,-166.37478133182213,-46.02544665131464,-20.755237018489147
-73.09225756369784,-25.585049983927988,-165.75558912047674,-74.10077938648156,-26.9276117639051
-75.42824638114573,-6.75829931938558,-186.94615329991268,-101.96257357857948,-6.045959326705226
-84.68478853085048,-28.420919125574503,-181.4617109955252,-103.74328935154591,-25.113234650756336
-183.47835631790852,-74.09159281281482,-256.64942952360576,-319.5423771184454,-83.6300258167681
-74.36535124870547,9.798298128822712,-231.09270442580157,-95.8877754078137,19.720776709970696
-67.33323461870745,-18.832464514426807,-170.19672320363554,-62.63480276273476,-17.668947994032667
-57.90116525786215,-30.509151387542715,-140.81953744195044,-34.287954175177376,-25.988018026778022
-85.87457589159169,-30.97555324013623,-211.2554414628922,-70.05652211564136,-31.210786747696943
-82.7741887943013,-26.34874480116391,-213.73686592801494,-63.90675456926064,-27.104389878765716
-76.04744823954671,-26.335393301272614,-192.41378455920082,-62.769310492189256,-22.67130460552413
-83.3535911585228,-27.892580405606637,-209.0000051521873,-76.94359907688505,-19.578179999412228
-107.9669386655486,-35.93957501602232,-253.83517571003628,-114.98982045255515,-27.103183483580683
-110.10957312775443,-62.34042423881868,-242.17157053029598,-95.37095021876374,-40.55534752313926
-41.946691367468766,-23.275154961005445,-106.6348015973656,-29.713635889681946,-8.163173021822063
-67.40980179341418,-28.636876496724547,-157.3145904230261,-66.82940952615165,-16.85833072775445
-78.81397944691794,-45.34811713586112,-173.8921501011313,-69.27086979329157,-26.744780757387794
-75.25099079510248,-32.69902603746467,-183.72665389006494,-63.8603184268708,-20.71796482600953
-68.23696369442469,-27.927422916469748,-177.4398762844586,-59.75936517197791,-7.821190404792522
-90.01949364971802,-34.33473674919058,-129.63674011073485,-185.11945759311124,-10.987040145835417
-88.30851782794865,-26.634323079643288,-110.43861563828915,-193.19774303681095,-22.963389557051233
-66.19232487179926,-10.821969432369059,-107.44068406157403,-129.2600731448366,-17.246572848417294
-75.23840637823132,-28.58147729776679,-173.28076198298393,-74.93951417958382,-24.151872052590686
-164.55416596926835,-8.583631305590963,-478.66944501655314,-145.98332878187134,-24.98025877305795
-94.68281044381449,-13.25929128040214,-280.1075097194312,-68.87015796308992,-16.494282812334696
-46.53565005240972,-20.850162735387926,-159.10477745974697,9.838069392167519,-16.02572940667151
22.30473297709215,-15.373804384553203,-51.98332147056587,160.6990826977853,-4.123024934297599
-22.474831082185986,-21.063906788846676,-142.16883496334782,84.7057664288508,-11.372349005400233
-80.00289230416024,-22.50964739947872,-158.3317223673994,-119.01685132001057,-20.15334812975226
-156.64911060352654,-28.017363003826482,-253.29971612543508,-313.72329327661714,-31.55607000822737
-109.2943973681104,-25.22876453932036,-141.80442460788547,-228.08697317234905,-42.05742715288672
-87.46713470450942,-28.78448754425006,-167.6067908860961,-112.4964655394716,-40.980794848219915
-70.28633738419485,-22.709480928974802,-155.24535906027256,-71.6732347601324,-31.51727478739961
-73.10800667161664,-26.45440559741082,-153.4035612295427,-71.40415061415713,-41.16990924535586
-64.54226655787389,-16.86760801911373,-154.93898736333873,-59.35708274154733,-27.00538810749579
-82.75304464427298,-31.222262104994254,-149.43591181611464,-114.19557092129217,-36.15843373469087
-87.12936316664414,-22.527783516076475,-204.15259061061772,-88.81309190670878,-33.02398663317357
-102.10741154780732,-30.53669306607064,-251.08603341990317,-85.96555108347789,-40.84136862177755
-60.40065066291669,-29.985041909843893,-136.15402904751352,-34.85399397549814,-40.60953771881122
-82.17543878170892,-25.38381985712813,-182.87302896775086,-81.3361080474348,-39.10879825452187
-63.32000458070101,-25.04848637801642,-152.24410928819069,-42.10446607362734,-33.88295658296961
-31.71974592795604,-14.282833168297708,-75.36266289115498,-20.511983755489858,-16.721503896881607
-38.7270574763677,-10.557835826443418,-126.01263646803199,-10.472945716541172,-7.8648118944542285
-93.74171525386133,-13.70545353411393,-261.48598594609524,-79.0393407042772,-20.736080830958926
-134.00704204725014,-59.4343141658111,-254.96975065177037,-163.19009592361706,-58.43400744780211
-239.30067500337944,-4.1448516369881085,-525.5290504638178,-426.89427422624533,-0.6345236864664271
-128.99337737416062,-19.15077729104765,-240.73439272500778,-237.78425193573068,-18.30408754485626
-131.31005178167067,-33.0255775916038,-282.9654653272658,-170.463261974999,-38.785902232814024
-92.88794079834516,-31.383293438951846,-255.98935205191233,-47.30195399312744,-36.877163709389045
-82.68072141121645,-27.467339634652724,-220.65263618853606,-51.708549499433424,-30.894360322243603
-96.42773961414156,-31.57243390349546,-235.75233445860252,-85.26471339839142,-33.12147669607677
-77.56823626117472,-25.54720017494939,-173.6443670061852,-80.75697792173445,-30.32439994182982
-72.9935281918328,-29.498861705666855,-159.36234401765137,-70.85451586049511,-32.25839118351788
-58.296198489502665,-21.551315795727515,-138.2317316659378,-47.124508421699026,-26.27723807464634
-39.679519636022206,-34.20739013276355,-94.46058789502202,-1.203692019316727,-28.846408496986516
-100.00246131991685,-29.487315051145426,-242.93461324197204,-96.47880594573553,-31.10911104081442
-90.29981128516633,-30.81040865060154,-183.46597797396802,-120.5201017863891,-26.402756729706635
-71.09519301558244,-24.194762650357173,-178.37159683992377,-56.83639306987026,-24.978019502178547
-79.66609684379327,-29.59955395165514,-209.080930489419,-51.731530512689005,-28.252372421409998
-52.81090384899762,-31.047989479986974,-123.50633797043571,-27.501714932376878,-29.187573013190924
-103.78866825108973,-26.740134195843115,-231.7539337476527,-126.53350153765405,-30.127103523209062
-87.12278505678357,-21.327242549855796,-206.51283426571604,-95.46902684905805,-25.1820365625044
-74.41170305296548,-27.638664927148923,-195.56198029768663,-47.56844645005599,-26.87772053697036
-51.45697160019171,-29.209822326286506,-119.04630547926163,-29.80194447614678,-27.769814119071896
-104.34029944487672,-21.897818254509268,-224.7397237005735,-147.92751223562658,-22.79614358879751
-81.54646265881388,-27.677974837787353,-214.8217368058197,-65.22119848797064,-18.464940503677788
-150.45889496434683,-122.44837942564189,-247.67648170906602,-130.74523074451065,-100.96548797816881
-57.08145668321626,37.7565064398186,-221.64968559478874,-87.99259396451673,43.55994638662183
-46.19398316974428,4.457220463889744,-170.2522935909202,-24.639460196994065,5.658600645047425
-64.01180734154285,-23.738598881223417,-169.8324146893601,-46.94498682044312,-15.531228975144769
-48.84170039610899,-27.971565606357345,-102.31080979936313,-40.52033676146987,-24.564089417245626
-78.79057257813109,-26.01258701605158,-190.82473780325125,-77.16076896159933,-21.164196531622167
-56.74682624788717,-22.88582612797446,-136.6833506429128,-54.08708901048104,-13.331039210180366
-125.17607053390344,-68.11972692199323,-247.69688063986754,-124.00034608516808,-60.88732848858493
-94.73774985901508,10.155943954108285,-265.379998568924,-135.3230411661895,11.596096344944916
-58.70071530666576,-24.135070842862078,-135.45188260829164,-54.52036425718479,-20.695543518324545
-69.2934644215261,-20.58032212170856,-169.52104175475628,-70.30661909365274,-16.76587471598681
-53.01987994596277,-25.07142652205745,-122.88311748980212,-47.743341491437256,-16.381634280554245
-67.37232994217347,-27.027135745265642,-156.55889548109155,-68.81169119648875,-17.091597345847905
-85.51866846168893,-29.41044830886485,-178.97870850606014,-115.25049342700162,-18.435023604829073
-116.4229380343329,-73.50474520865436,-201.56001955938936,-127.41158828168598,-63.21539908760196
-55.27623978289501,-0.7848099426511633,-172.10852550341033,-57.079323949208565,8.867700263690017
-69.5318459759143,-20.61612706545624,-171.2773210902648,-81.26102877793907,-4.972906969997057
-17.41103716685329,-22.88870361055281,-38.8513186750099,2.8880748787350283,-10.79220126058548
-71.5647038802454,-32.45874336481422,-159.60568048322267,-72.44008772655145,-21.754303946393286
-63.26313012423189,-20.369745853485323,-142.6334543528217,-77.7116767786999,-12.33764351192064
-73.68050401345249,-19.437342964920926,-191.28868796919954,-63.49343026121762,-20.502554858471846
-46.623665147974876,-2.8260543491237278,-162.67916543014877,-24.92930305326862,3.9398622406416193
-52.1845183651547,-88.782739383703,-49.65397163300458,13.050084855610352,-83.35144729952157
-25.418864545398694,21.258355286578187,-105.16298425456556,-45.761598759344224,27.990769545736825
-110.07555286779993,-34.76335202863894,-238.1725767340561,-135.5425568143336,-31.82372589417104
-75.0496747219242,-19.673103233853464,-136.38357949903255,-135.17385927969525,-8.968156875115557
38.30043013845057,-4.606900924896422,23.865448251479922,137.964504161662,-4.021330934443236
-154.4786007517679,-87.07409762723636,-274.24493937754175,-174.16747563651728,-82.42789036577634
2.9235479647706635,39.3510316639343,-92.64180851731234,27.141737946126145,37.84323076633455
-43.93679510873507,-30.077714550629075,-157.55787490181385,39.66938594510317,-27.78097692760053
-87.04160793524478,-41.345776860314274,-239.1796593947864,-43.6252298363903,-24.015765649488188
-85.91148849680768,-43.83991656334389,-177.11093622152782,-94.85285875889798,-27.842242443461025
-77.87891807983958,-29.287320523287672,-166.06153720732632,-104.7373852065346,-11.429429382209728
-94.70756935958491,-29.79673066356847,-207.6830539117474,-119.43607459130274,-21.91441827172106
-85.12492431319126,-38.3112893518725,-172.16162683307311,-101.43505105946132,-28.59173000835807
-66.79625409712379,-31.2622567400223,-162.2173349169513,-51.695694554497905,-22.009730177023634
-38.033075131472664,-33.03028536346173,-85.52774613731991,-9.84625619848282,-23.72801282662622
-85.62077802896873,-41.923870515842154,-154.93038861191425,-123.47096944272296,-22.15788354539556
-93.7701828336604,-35.45594618554544,-195.7471802854376,-121.49227102898583,-22.385333834672718
-68.30942911599683,-23.06958984248561,-162.58086365276242,-72.94622653787096,-14.641036430868343
2.790739217670005,-2.6704967100108297,-27.83109730482739,47.52034479670678,-5.855793911188537
-144.76967564280744,-74.05187566785165,-330.458181393769,-105.549589337754,-69.0190561718551
-5.795673203797082,24.481397903872228,-57.99112288086035,-14.537363705067369,24.864395866867167
-62.42006150880025,-24.151760798265304,-114.64261943663278,-90.84667763832138,-20.039188161981542
-64.40286018377542,-33.28413299374265,-96.95962110706303,-101.95863379882555,-25.409052835470433
-53.80384027648854,-19.126994103001756,-118.1710229550061,-85.58976869134722,7.672424643400896
-117.13835471407101,-17.033043185512707,-307.6347306899401,-158.01774919397866,14.13210421314745
-54.03921017632239,-17.776114558774108,-121.33663145513441,-75.72518056392579,-1.3189141274552663
-48.367302985908466,-38.839471824027285,-61.76000857255122,-84.90393468040516,-7.965796866650181
-201.98115446665386,-80.06309131400715,-482.27430201743016,-177.3641569235733,-68.22306761160488
48.97931370692208,36.80172915749863,47.068035426835635,62.48805861158523,49.55943163176884
-31.46462540296617,-18.19079512727228,-100.97861567342429,-8.064328652378888,1.3752378412107793
-24.05571745719531,-20.34490668101036,-74.07313494579051,5.198206159030152,-7.003034361010514
-86.44875931054838,-28.26731660571911,-189.1852636464092,-112.21215814601176,-16.13029884405345
-69.15052486120769,-32.65050573922571,-155.25634785885944,-73.36557230311972,-15.329673543625852
-123.94915602990301,-82.1344291768244,-229.56758207773515,-118.45363802783079,-65.64097483722168
-67.5154039788657,1.7575504741020134,-193.29466524817113,-95.92658600736209,17.402084865968376
-58.29332499643326,-27.113446674195334,-152.75873960827732,-42.34742832739602,-10.953685375864378
-38.23835428332314,-19.792763433510302,-96.10216257891616,-32.02057152493382,-5.037919595932265
-52.482271322475185,-26.234810439048047,-128.99533520440707,-52.548164001067995,-2.1507756453776414
-32.756700352827664,3.738629088780928,-123.49359782910501,-39.2559812255141,27.984148554527533
-48.37371564473029,-17.18195290833787,-140.37760384650406,-42.443347356006676,6.508041531927464
-59.6050686981895,-47.82444449611811,-140.81237383597193,-27.089971545559646,-22.693484915108307
-86.34616894474556,-51.01132299383534,-188.3516416886951,-84.91043168247133,-21.111279413980476
-115.29069670610257,-13.341081761226548,-262.8839475120398,-187.44540174497675,2.5076441938328324
-65.72181972498991,-31.95045560525238,-131.5314450628447,-92.53976619638796,-6.865612035474586
-79.68619257832819,-23.525391759592335,-195.75522166558764,-97.15244710968194,-2.3117097784508727
-58.24069190757352,-17.269598162779864,-156.3070778460217,-56.40079604426858,-2.9852955772239116
-29.61632240913403,-20.349409383599628,-67.19904598949712,-23.91937006283587,-6.997464200603502
-64.3030881640758,-20.990677609265088,-152.0189235780116,-80.34411606558223,-3.858635403444312
-47.511137819458966,-26.53105417268028,-109.69202094807956,-41.46826487617214,-12.353211280903894
-69.96045924591924,-51.87151317226551,-144.75904489374145,-42.949263099296985,-40.26201581837303
-63.23657848226825,-3.2474116160020987,-187.9236103917111,-71.63246105849335,9.857169137133532
-38.608160918996305,-24.85059787377827,-78.75608170908981,-41.10672485889272,-9.719239234224407
-2.8297988311141196,-22.870631739429893,0.6846293656470308,21.057527510324835,-10.19072046099845
-46.92676182268406,-20.129317246249403,-117.16688893382768,-46.3747612827951,-4.03607982786402
-91.24345588650586,-14.2549976290562,-249.15584070413044,-101.69208304436239,0.12909783152558654
-150.18494554980342,-90.78428624485011,-296.2067877617343,-132.5891949732371,-81.15951321939208
-2.178514523574245,20.77366736277549,-32.287961900121054,-23.02144500650352,25.821681449552102
90.13847644794974,-25.649477216963426,312.6610052950472,88.68965506437598,-15.147277350660774
-49.15311176857775,-31.963321856602356,-232.13244640194736,88.73216953371701,-21.248848349478315
-192.027457671161,-12.987577743510917,-520.1953657405376,-257.7883643529486,22.861477152353174
-46.185226506443904,-21.496018767328838,-142.7964869665301,-34.76928471414255,14.320884422225877
-212.97924201937101,-59.83187217326982,-326.7485744784911,-431.6867336455972,-33.649787780126
-83.39633600640487,-3.8856470212821073,-101.3376712626804,-239.22210931855946,10.86008357690252
-143.44961309297827,-36.737937982868445,-209.17127124104655,-303.02070073065966,-24.868542417338382
-84.67617729987721,-23.4325365339612,-181.89218135564485,-111.58895940300093,-21.791031906901864
-32.32375450723147,-22.339887124698517,-98.85747648507095,10.494938889653405,-18.592593308809818
-21.835173139305216,-24.905327882220586,-96.46186994718262,53.23521703241895,-19.208711760236596
-148.9303431610673,-33.81456314967084,-303.1924574004041,-230.37291413966744,-28.341437954526814
-116.37210691900768,-61.81333122296972,-222.0751835497363,-132.93094237142103,-48.66897053190369
-59.49101938463615,-5.571422503019618,-177.95573620525042,-58.66690455900276,4.229985728728202
-64.10006922165702,-28.92400133417264,-145.58255931584955,-65.45137526024882,-16.442340976357066
-78.43559471076989,-20.957822820735007,-174.64855962694523,-105.28688731379495,-12.849109081604404
-50.01839204340117,-4.38064530211091,-109.82932203345435,-86.31782561420502,0.4542247761656061
-70.68713730298487,-27.82774689051972,-145.9635729912191,-91.7006001959913,-17.256629134209348
-80.46007932783228,-18.694411712425953,-185.5557733220566,-97.99035046851147,-19.599781808335102
-66.31634814232471,-20.185755813669008,-153.5271028599447,-76.02988675214837,-15.52264714353677
-58.10640538180887,-29.737038122541858,-131.3852944454218,-49.274970719426754,-22.028318239845042
-134.25540663725354,-91.71253425952503,-241.9371749448026,-112.84854040291111,-90.52337694177542
-81.17456748045387,10.932469410270125,-273.15263799111875,-81.67857887742444,19.200477536457598
-89.9574917358186,-14.678676050338693,-244.28618362930132,-94.26413012527938,-6.600977138355026
-77.4265995946188,-23.327833341335552,-159.04651604791442,-116.04349861189505,-11.288550377330257
-81.65884925875824,-29.931954821962716,-188.95982706303312,-89.20840216958237,-18.535212980454713
-49.069732900808965,-25.988135112972355,-98.706758788842,-50.621505590651914,-20.962532110769587
-62.740198068943236,-22.34847739173792,-146.92021206645325,-67.99058689793836,-13.7015159196434
-62.45963887461084,-25.656017404566107,-140.42018619228833,-69.88655062249005,-13.875801279098846
-69.32855613977136,-27.326936066032133,-159.78804984305347,-73.34425909795466,-16.854979552045204
-80.72558774960947,-29.064929114293783,-188.58874392994318,-82.30687668609835,-22.941801268102605
-79.43353283064054,-21.88951851616502,-206.63916365016746,-77.00101403595387,-12.204435120275855
-89.88374411579716,-62.85182012712318,-165.856371094815,-71.49702721278565,-59.3297580284648
-37.46772187309399,10.421847458195042,-122.59098029995222,-60.99114463191945,23.28938998130064
-65.49883861521845,-18.96046227370347,-154.077729251254,-81.3055018987586,-7.651661037157701
-77.99677380511778,-33.06182776191655,-167.434958886301,-88.54802853599027,-22.942280036263305
-52.73219599350849,-26.47015730926735,-113.85175314900803,-54.456138482961805,-16.15073503279675
-72.16125813859156,-27.410462632709788,-157.71557846975293,-85.22245014572962,-18.296541306173907
-64.78999861512324,-29.44203508601735,-144.46356945523607,-64.97075397597527,-20.283635943264265
-62.428804671731534,-24.43146304266408,-143.52310993625645,-64.82253879010429,-16.93810691790131
-71.64451332654471,-44.8791292118148,-158.23014658348168,-58.52030159664465,-24.948475914237754
-77.65202659569914,-19.003980646467458,-186.21874693398058,-88.92475171082579,-16.46062709152273
-35.55030251084023,-1.612404953996654,-95.85693402654778,-42.12371883924839,-2.6081522235680996
-58.12676196308507,-23.11597697544635,-119.65635470953711,-70.17347279762053,-19.561243369736307
-91.33034234894512,-32.4015738911144,-223.9335264102346,-84.66441454474199,-24.321854549689483
-75.9563171402132,-26.50902407560603,-194.41046311685054,-67.75074123013027,-15.155040138265983
